iso3,year,sstran,deficit,debt,ln_population,ln_gdppc,inflation_cpi,dependency_ratio,KOFGI,KOFEcGI,KOFTrGI,KOFFiGI,KOFSoGI,KOFIpGI,KOFInGI,KOFCuGI,KOFPoGI
DNK,1982,17.44071,-9.88050855277676,66.0538638473102,15.448237171136249,4.978010582086169,10.12082,,75.71187591552734,64.92321014404297,72.02076721191406,57.82565689086914,74.25222778320312,70.59100341796875,64.29338836669922,87.87229919433594,87.96019744873047
DNK,1983,16.93742,-7.63401405335994,76.8981443928305,15.447550509017091,4.983949158926175,6.908229,,75.82669830322266,65.0217514038086,71.86327362060547,58.18022155761719,74.55900573730469,70.95675659179688,64.31233978271484,88.40792083740234,87.8993148803711
DNK,1984,16.5843,-4.31949675716932,78.1345819498917,15.447026741745539,4.98779258803986,6.290782,,75.49954223632812,66.53557586669922,72.60075378417969,60.47038650512695,74.1911849975586,71.21733856201172,63.865966796875,87.4902572631836,85.77188110351562
DNK,1985,15.82368,-2.46930538689829,75.6800870794255,15.4474320106378,4.999597116952815,4.678746,,77.13746643066406,69.39774322509766,72.96224212646484,65.83323669433594,74.99393463134766,71.2625503540039,64.67691802978516,89.0423355102539,87.02070617675781
DNK,1986,15.07384,2.97848392049308,73.2376379809838,15.44876928845215,5.022694930153404,3.678187,,76.17366790771484,66.85590362548828,69.04312896728516,64.66865539550781,74.52236938476562,72.31185150146484,63.905487060546875,87.34980010986328,87.14274597167969
DNK,1987,15.77478,1.87402743870791,69.9065521640028,15.45003593185494,4.997294047447583,4.01999,,76.02323150634766,66.43679809570312,67.53145599365234,65.34215545654297,74.94607543945312,72.71812438964844,63.76190948486328,88.35820007324219,86.68680572509766
DNK,1988,16.97466,1.15246790429767,68.2219231642913,15.45052186571744,4.963350977568944,4.535135,,76.8891830444336,70.31209564208984,69.22591400146484,71.39830780029297,75.09296417236328,72.9038314819336,63.66071701049805,88.71431732177734,85.2624740600586
DNK,1989,17.80687,-0.0107766206732654,66.4399822084849,15.451121742368985,4.940864991916933,4.772727,,75.38591003417969,71.63275146484375,70.64395904541016,72.62154388427734,75.03099060058594,72.68779754638672,63.49476623535156,88.91045379638672,79.49403381347656
DNK,1990,16.95822746,-1.5812627334994,67.5012733725244,15.45274630557141,4.933993112519015,2.6416,48.47249991552476,75.92813873291016,72.51200866699219,70.42945861816406,74.59454345703125,75.1375732421875,73.50702667236328,62.702369689941406,89.2033462524414,80.13482666015625
DNK,1991,17.42720129,-3.01069865654813,68.3193218259378,15.45534148769256,4.939673986509536,2.395153,48.242092847547,77.86385345458984,73.50645446777344,71.2596435546875,75.75323486328125,74.32019805908203,73.59913635253906,60.121978759765625,89.23949432373047,85.76493072509766
DNK,1992,17.87611888,-2.70583649537957,72.2076384061313,15.458648201709696,4.9420349455620896,2.096042,48.22240425850247,78.79004669189453,74.0016860961914,70.0652847290039,77.93809509277344,74.3676986694336,73.76669311523438,60.87403869628906,88.46235656738281,88.00078582763672
DNK,1993,18.90999102,-4.00688163650046,86.4031211687888,15.461979865666315,4.9309848894618185,1.257862,48.22694832853492,79.35507202148438,74.91326904296875,70.23799896240234,79.58855438232422,73.9788818359375,73.58805847167969,60.11545181274414,88.23312377929688,89.17305755615234
DNK,1994,20.01996018,-3.69345644044055,80.3631655930621,15.465356939428748,4.956587240420058,1.992014,48.27460892721098,80.16382598876953,75.85567474365234,71.33963775634766,80.37171173095703,74.1805648803711,73.9768295288086,59.908992767333984,88.65586853027344,90.45529174804688
DNK,1995,19.4964223132258,-3.50436179340542,82.5895156200465,15.470566561239536,4.96337900493884,2.083605,48.42452344035606,80.83387756347656,75.89976501464844,70.66155242919922,81.13797760009766,75.82977294921875,74.79251098632812,62.43608093261719,90.2607192993164,90.77207946777344
DNK,1996,18.9052632156025,-2.39709995646228,80.2569485845304,15.476225824658881,4.9611940169988005,2.1263,48.65503428648578,80.76818084716797,76.83386993408203,71.1697006225586,82.49803161621094,75.04045104980469,74.4896469116211,62.229957580566406,88.40177917480469,90.43020629882812
DNK,1997,18.0072482071324,-1.21939644207631,76.3004636253298,15.480381474352196,4.9586967600073875,2.182167,48.95216133195307,81.48493957519531,78.19254302978516,72.73503875732422,83.65008544921875,75.30779266357422,73.09716796875,63.773643493652344,89.05256652832031,90.95445251464844
DNK,1998,17.4448087846623,-0.282901561258878,74.0056309644728,15.484013099588203,4.956381769917115,1.845651,49.277704730534474,81.83937072753906,78.63799285888672,73.85322570800781,83.4227523803711,76.33885192871094,73.72638702392578,64.6990966796875,90.59107208251953,90.5412826538086
DNK,1999,16.8929351495048,1.06383637605391,68.4624075350159,15.48732196205007,4.95691334765621,2.497795,49.61853136049791,82.52103424072266,80.21029663085938,76.62702941894531,83.79356384277344,76.4798355102539,74.69590759277344,63.964046478271484,90.77954864501953,90.87296295166016
DNK,2000,16.2812093777893,1.79180333091828,61.9597130181902,15.490664298238363,4.95660573322793,2.903277,49.964444074967396,84.4500503540039,83.7423095703125,80.2352523803711,87.2493667602539,78.57087707519531,75.76976776123047,68.83711242675781,91.10575103759766,91.03694152832031
DNK,2001,16.3493286113424,1.12513765720383,59.856084545875,15.494247455027917,4.955788261074037,2.337875,50.28954128852043,85.21649169921875,83.63357543945312,79.82490539550781,87.44224548339844,79.87933349609375,76.3334732055664,72.20954895019531,91.09500122070312,92.13653564453125
DNK,2002,16.4737097897373,0.251721726127759,59.9361969945521,15.497442326281327,4.948325299503332,2.424437,50.57488649317838,83.45438385009766,81.71800994873047,80.71321105957031,82.72281646728516,77.64080047607422,77.86658477783203,64.12189483642578,90.93392944335938,91.00433349609375
DNK,2003,17.1458857085397,0.13927370460188,58.245389129782,15.500162430721643,4.936342962385252,2.075078,50.83980000604414,84.59004211425781,81.58920288085938,79.73383331298828,83.44458770751953,81.26730346679688,78.55802917480469,74.46611022949219,90.77774810791016,90.91365051269531
DNK,2004,16.8203172851745,2.23485297791589,54.4625437153826,15.502746753542171,4.935370394498453,1.154357,51.048390905887,84.55780792236328,81.4804916381836,79.7640380859375,83.19694519042969,80.77897644042969,76.85258483886719,74.93550109863281,90.54888916015625,91.41397094726562
DNK,2005,16.1688866390546,5.20169270882876,47.2593004917902,15.505501570876264,4.934203803123687,1.817815,51.190554902280795,85.47998809814453,83.35454559326172,80.44000244140625,86.26909637451172,81.35244750976562,76.92039489746094,75.9981918334961,91.13872528076172,91.73296356201172
DNK,2006,15.2137311874166,5.28642568377291,42.7430323363418,15.508788022465463,4.944015483243741,1.924221,51.32086740340871,85.75999450683594,83.05912780761719,79.51300048828125,86.60523986816406,82.21244812011719,77.54313659667969,77.20207977294922,91.89212036132812,92.00846862792969
DNK,2007,14.8127145999105,5.30782201573692,37.1065653301446,15.513222683008678,4.9302839299043075,1.693266,51.48188520361464,86.42879486083984,84.01296997070312,80.6188735961914,87.40705108642578,82.57518768310547,78.34075164794922,77.36148834228516,92.0233154296875,92.6982192993164
DNK,2008,14.5958422584253,3.46246772704594,44.3819832700727,15.519098158911268,4.923642171485469,3.416268,51.749144176880876,85.12679290771484,83.08654022216797,80.41770935058594,85.75538635253906,79.92478942871094,77.46965789794922,78.41940307617188,83.8853530883789,92.36909484863281
DNK,2009,16.5379127988066,-2.74623899383955,54.1656136559958,15.524448949532061,4.909102989626637,1.30471,52.18902637622199,84.12470245361328,80.72534942626953,78.03385162353516,83.4168472290039,79.56423950195312,78.43001556396484,77.35237121582031,82.9103775024414,92.08455657958984
DNK,2010,17.1464350303196,-2.5205530401496,58.6780555558816,15.528890921077156,4.896447151561675,2.310924,52.78751191138481,84.54278564453125,81.25048065185547,79.38585662841797,83.11508178710938,79.46888732910156,79.34675598144531,75.81143188476562,83.24846649169922,92.9089584350586
DNK,2011,17.259379548402,-1.76545582693494,65.9307815085885,15.533008299629106,4.890650864649626,2.758682,53.517631078032124,84.64061737060547,81.4527359008789,80.0560302734375,82.84944915771484,79.70245361328125,81.18043518066406,76.36846160888672,81.5584945678711,92.7666244506836
DNK,2012,17.3487457797297,-3.20253492763533,65.822494582827,15.536771022055307,4.879210321410733,2.397915,54.23692954596485,84.18880462646484,81.38025665283203,80.22685241699219,82.53365325927734,79.6109848022461,81.61809539794922,76.27080535888672,80.94404602050781,91.57518005371094
DNK,2013,17.3802844067468,-0.943708551601992,60.9515035449731,15.540940035662826,4.878069659738961,0.7890718,54.75767796177122,84.16444396972656,81.76013946533203,79.79234313964844,83.72793579101562,79.27123260498047,81.52809143066406,74.86615753173828,81.41943359375,91.46195220947266
DNK,2014,17.274337187974,1.42794291553555,64.3734259961784,15.546010568492928,4.869844426559108,0.5640205,55.09942376457868,84.81057739257812,83.29681396484375,81.15306854248047,85.4405746459961,78.96739196777344,80.5267333984375,74.55855560302734,81.8169174194336,92.1675033569336
DNK,2015,17.067480566374,-0.895081679848245,58.7931534703836,15.553074806989798,4.86416354456164,0.4520341,55.326865164618,85.12316131591797,83.4205551147461,80.88909149169922,85.9520034790039,79.5643310546875,81.6720199584961,74.918701171875,82.10226440429688,92.38459014892578
DNK,2016,16.5984124668834,0.302400138286953,57.8439835251015,15.560878733431151,4.8739126739650755,0.25,55.56316592216641,85.22138214111328,83.26870727539062,80.44869995117188,86.08869171142578,79.88291931152344,81.3265151977539,75.0907211303711,83.23152923583984,92.51252746582031
DNK,2017,16.1570473497135,1.68903831320603,55.0146582726226,15.567312242468525,4.876473767741073,1.147132,55.88981620891958,85.71409606933594,84.10661315917969,81.72407531738281,86.48912811279297,80.33492279052734,80.55850982666016,74.34162139892578,86.10459899902344,92.70076751708984
DNK,2018,15.9071666589809,0.810459424643313,53.4283218581868,15.572270631727315,4.872527135466597,0.8136095,56.23146252784581,85.66969299316406,84.07220458984375,82.02159118652344,86.12281799316406,80.9749526977539,81.00070190429688,74.53704833984375,87.38709259033203,91.96187591552734
DNK,2019,15.8796307760657,4.28296707793415,55.1966383747427,15.575851940886242,4.874485825872137,0.7581316,56.59996434067689,85.5149917602539,84.44241333007812,82.5941390991211,86.29070281982422,80.51598358154297,80.32633972167969,73.91061401367188,87.31099700927734,91.58658599853516
DNK,2020,16.6116772723367,0.3625476385287,65.03051592271,15.578768352661008,4.898765088157626,0.420712,57.00376475998342,85.40129089355469,83.82339477539062,81.46495819091797,86.18182373046875,79.87171936035156,78.98690032958984,73.16116333007812,87.46707153320312,92.50873565673828
DNK,2021,15.1342153951315,4.09800126063443,54.9117446546721,15.583102497555105,4.899996904562806,1.853045,57.287268469407216,85.60421752929688,84.130615234375,82.26780700683594,85.99341583251953,81.3917007446289,79.68533325195312,76.45014953613281,88.03965759277344,91.29035186767578
DNK,2022,13.6373739584712,3.44371133751105,40.0678505535207,15.590977522202506,4.869941980796486,7.696567,57.32428855380361,85.37313842773438,84.99134826660156,83.8958740234375,86.08682250976562,81.28536987304688,80.23577117919922,75.47978973388672,88.14059448242188,89.84269714355469
DNK,2023,14.2552849248334,3.30590091840511,39.8474404416004,15.598389377359705,4.858200050954672,3.305178,57.39885116702913,85.3354721069336,84.93083953857422,83.04639434814453,86.81527709960938,81.4260025024414,80.46498107910156,75.71925354003906,88.09376525878906,89.6495590209961
ESP,1980,14.15534,-3.51309913234614,26.8525070381876,17.4396158631826,4.5185106016576215,15.56191,,58.92417907714844,45.327239990234375,50.817806243896484,39.83667755126953,59.57108688354492,54.478275299072266,52.356563568115234,71.87841796875,71.87422180175781
ESP,1981,15.64247,-4.54202588026708,29.2582984239005,17.446724643287723,4.49760773674176,14.54935,,59.395484924316406,48.06998062133789,52.87150192260742,43.268455505371094,58.76710510253906,54.40105056762695,52.364112854003906,69.5361557006836,71.34937286376953
ESP,1982,15.52999,-6.22443555388817,33.4503255763228,17.45272854466013,4.511616692306796,14.41499,,59.06300354003906,47.876739501953125,53.03200149536133,42.721473693847656,58.06853103637695,54.322914123535156,52.38144302368164,67.50122833251953,71.24373626708984
ESP,1983,16.13379,-5.39966838242514,38.9039050341262,17.457600376765864,4.503382314164746,12.17408,,59.782188415527344,49.05112075805664,54.48598861694336,43.616249084472656,58.866798400878906,54.55419921875,52.39567565917969,69.65054321289062,71.42864990234375
ESP,1984,15.95696,-6.0651819454098,44.985257509345,17.4617529337896,4.477791506544645,11.28027,,60.36172103881836,50.24524688720703,55.19670867919922,45.29376983642578,58.6783561706543,54.38995361328125,52.574161529541016,69.07098388671875,72.16152954101562
ESP,1985,15.9619,-7.53534129636444,48.7552131696965,17.465376589438765,4.468506326594052,8.814454,,60.442466735839844,50.625518798828125,54.63368606567383,46.617347717285156,59.164005279541016,54.870784759521484,52.90674591064453,69.7145004272461,71.53787994384766
ESP,1986,15.56495,-6.58465755389752,49.551292237906,17.46836441310691,4.475611167314316,8.794939,,59.949951171875,48.974090576171875,53.94139099121094,44.006778717041016,59.96750259399414,56.33576965332031,53.559627532958984,70.00712585449219,70.90827178955078
ESP,1987,15.31458,-3.73732854682959,48.0162653259276,17.47095770373893,4.498656761541818,5.248024,,59.750465393066406,49.22316360473633,53.37554931640625,45.07077407836914,59.71392822265625,55.41208267211914,50.554935455322266,73.17477416992188,70.31431579589844
ESP,1988,15.28386,-3.85582829677221,44.6478353102687,17.47307835373162,4.509927192926686,4.837267,,58.837181091308594,49.1461296081543,52.74307632446289,45.549198150634766,58.88749694824219,56.39448928833008,50.64047622680664,69.62752532958984,68.47791290283203
ESP,1989,15.44198,-3.5739345509655,45.1330696926009,17.474646115707806,4.526110355132845,6.791436,,62.71180725097656,49.74056625366211,52.95566177368164,46.52547073364258,59.62128829956055,57.24618148803711,51.70888137817383,69.9088363647461,78.77359008789062
ESP,1990,15.87131,-4.84397929524968,46.9808719959683,17.475664404133877,4.540006082548042,6.721821,50.001748275632906,63.86070251464844,50.22779083251953,51.34150314331055,49.11408233642578,60.00005340576172,57.47116470336914,49.79283142089844,72.73621368408203,81.35423278808594
ESP,1991,16.76452,-5.52345268836166,48.8283199233553,17.478209678379386,4.557260948688621,5.934214,49.10873701189755,66.82500457763672,53.49894714355469,51.91558837890625,55.08229446411133,61.350521087646484,58.44978713989258,50.64165496826172,74.96012115478516,85.62554168701172
ESP,1992,17.50582,-4.45820852041281,51.3164615304132,17.483107257433787,4.549793936091348,5.924531,48.29567482365083,68.04206085205078,54.619388580322266,52.993221282958984,56.24555206298828,61.13190841674805,58.6976203918457,50.67945861816406,74.01864624023438,88.3749008178711
ESP,1993,18.41808,-7.62197802347607,64.5817879194497,17.48829269264245,4.53050935334286,4.569072,47.57219651997226,70.01102447509766,58.98556900024414,55.60038757324219,62.37077331542969,60.653621673583984,57.91221237182617,51.10607147216797,72.94258880615234,90.39390563964844
ESP,1994,17.94373,-7.15679284046173,63.3677173988211,17.493053698194142,4.529413487739841,4.718413,46.92785319336223,71.05240631103516,61.11534118652344,57.47083282470703,64.75984191894531,59.95561599731445,57.41455841064453,52.190528869628906,70.26174926757812,92.08628845214844
ESP,1995,13.1278258545732,-6.79334896221475,68.2672147638612,17.49746735568952,4.536772119712299,4.673804,46.372558076106046,72.0789566040039,62.0994987487793,57.935142517089844,66.26385498046875,60.91238021850586,58.13335037231445,53.13581466674805,71.46797180175781,93.22493743896484
ESP,1996,12.9934594004246,-5.86588294003837,74.6832983601461,17.501632513671648,4.533747156915835,3.558843,45.97556428053614,72.17865753173828,63.92137145996094,59.053951263427734,68.7887954711914,61.91545104980469,58.84962463378906,54.831607818603516,72.06515502929688,90.69913482666016
ESP,1997,12.6249828988518,-3.8591751754915,73.7285898441339,17.505823708843668,4.535412940298741,1.971078,45.764600080434114,73.32427215576172,66.6913833618164,61.43391418457031,71.9488754272461,62.46847152709961,59.60968017578125,54.012229919433594,73.78349304199219,90.81295776367188
ESP,1998,12.1267048144302,-2.62690371319698,73.698023072257,17.50996218365481,4.551592431576033,1.83433,45.67442808488406,74.86465454101562,69.2328872680664,63.82447052001953,74.64130401611328,64.15493774414062,60.280799865722656,57.8637580871582,74.32025146484375,91.2061538696289
ESP,1999,11.8414023204008,-1.2401678644988,68.3044879225592,17.514015413910037,4.565419648502684,2.310345,45.641773652291974,75.82804870605469,70.88058471679688,64.50208282470703,77.25908660888672,65.29833984375,61.800350189208984,58.725372314453125,75.36930847167969,91.30520629882812
ESP,2000,11.6293398850161,-1.16126621255804,65.4926347617011,17.518486784055394,4.578055277005191,3.433517,45.69551417350451,77.84336853027344,74.45500946044922,68.29532623291016,80.61469268798828,67.1715316772461,63.233646392822266,61.862648010253906,76.41829681396484,91.90355682373047
ESP,2001,11.4013963746758,-0.454948798644139,60.9180578579601,17.52542746489874,4.604533393278644,3.589833,45.922647988184565,78.23241424560547,74.48322296142578,67.31117248535156,81.6552734375,67.98225402832031,64.35100555419922,63.23148727416992,76.3642578125,92.23175048828125
ESP,2002,11.4925894705393,-0.314240594122796,59.5655317014874,17.53955341894632,4.607106280546873,3.065657,45.969741325132745,78.00234985351562,72.46139526367188,66.46937561035156,78.45343017578125,69.56792449951172,65.84429168701172,63.805747985839844,79.05374908447266,91.97772216796875
ESP,2003,11.4613116261339,-0.374867787158814,54.9179439454928,17.557637963628153,4.603800838860113,3.038888,45.6859025843891,78.55936431884766,72.75009155273438,66.2061538696289,79.29403686523438,70.79312896728516,67.22386932373047,65.97590637207031,79.17961120605469,92.13490295410156
ESP,2004,11.5086290591692,-0.109411098540921,53.0265946871087,17.574892626662635,4.593029788689183,3.039249,45.220684412581214,78.61592102050781,72.84986877441406,65.47126007080078,80.22846984863281,70.89239501953125,66.27198791503906,66.29576873779297,80.10944366455078,92.10551452636719
ESP,2005,11.4047506685543,1.23054943207897,50.4383044470447,17.59178611713384,4.587733059088481,3.368814,45.03603129030045,79.10628509521484,72.94739532470703,65.78180694580078,80.11298370361328,71.26053619384766,67.79112243652344,66.6497573852539,79.34069061279297,93.11090087890625
ESP,2006,11.2664382034994,2.12164270589546,46.0426915667638,17.60868964269645,4.58722334046323,3.515576,45.09378232330742,79.77925872802734,73.39008331298828,64.5850830078125,82.19508361816406,71.70954132080078,67.97222137451172,67.67228698730469,79.48409271240234,94.23819732666016
ESP,2007,11.4223959923567,1.88271258355831,42.2741222839781,17.62720045578097,4.583189398823103,2.786798,44.984641697197446,80.4794921875,73.35684204101562,64.78887176513672,81.9248046875,72.6058349609375,69.19569396972656,68.02426147460938,80.59754943847656,95.47576141357422
ESP,2008,12.2508162296662,-4.56036863376818,47.5608396737958,17.643153760771607,4.577891215154842,4.075343,45.198817874421735,78.29793548583984,71.62438201904297,64.24695587158203,79.0018081665039,67.60316467285156,69.67711639404297,68.66570281982422,64.4666519165039,95.66627502441406
ESP,2009,14.3872729475578,-11.2373833866112,62.6517488513406,17.65201112057734,4.573064593026451,-0.2878131,45.84982782414535,78.01197052001953,70.70526123046875,61.0547981262207,80.355712890625,67.61849975585938,70.00059509277344,68.8686294555664,63.986328125,95.7121810913086
ESP,2010,15.0275960989468,-9.48739491897563,67.3082082727952,17.65661520362785,4.545925351202571,1.799865,46.65770708294956,78.61619567871094,71.23304748535156,63.796485900878906,78.66960906982422,68.40518951416016,71.2164077758789,69.37923431396484,64.61990356445312,96.21031188964844
ESP,2011,15.2324808878159,-9.69177216966567,78.1887170273887,17.660168587592565,4.5210719290138215,3.196102,47.44404223696865,79.23043823242188,72.42758178710938,66.8826904296875,77.97247314453125,69.35449981689453,72.4192886352539,70.27596282958984,65.36825561523438,95.90918731689453
ESP,2012,16.206258132522,-11.4959593190497,96.6997887957498,17.66081784721818,4.4840207453434875,2.446128,48.18443001130209,79.4909896850586,72.97966003417969,68.00753784179688,77.95177459716797,69.38529968261719,71.27054595947266,71.026123046875,65.85923767089844,96.10802459716797
ESP,2013,16.6145047247994,-7.48840737404112,110.757839891113,17.657201159418005,4.4622924866796385,1.408581,49.08231305649919,80.15172576904297,72.96405792236328,67.87368774414062,78.05440521240234,71.62313079833984,71.11711883544922,74.05128479003906,69.70098876953125,95.86798858642578
ESP,2014,16.4309316434204,-6.03648494776934,123.351579336426,17.654118062194566,4.464987522622267,-0.1511148,49.94056367209813,80.96825408935547,75.0233154296875,70.41862487792969,79.62800598144531,72.4843978881836,72.09164428710938,74.57725524902344,70.78429412841797,95.39704895019531
ESP,2015,15.6606678980639,-5.26606274238535,120.303979718741,17.653290569816026,4.486240558246163,-0.5003657,50.463152001926034,81.34102630615234,75.11376953125,70.28345489501953,79.94407653808594,72.58659362792969,71.20933532714844,75.22046661376953,71.32994842529297,96.32272338867188
ESP,2016,15.4687537567889,-4.22105012881058,120.186078486723,17.65406222854216,4.501651506441626,-0.202598,50.796879502624314,81.73672485351562,75.24874877929688,70.08031463623047,80.41718292236328,73.62684631347656,71.93627166748047,75.58514404296875,73.359130859375,96.33457946777344
ESP,2017,15.1574668553807,-3.06856953361638,118.478253437536,17.656493569407864,4.507186009238434,1.956076,51.087986425085404,82.54849243164062,76.66097259521484,71.8477783203125,81.47415924072266,74.82276916503906,72.38932037353516,76.01470184326172,76.06427001953125,96.16177368164062
ESP,2018,15.2835657886488,-2.55247154938314,116.804506564512,17.661009306652936,4.509062728442316,1.674981,51.21278722931998,80.83916473388672,76.80378723144531,72.27635192871094,81.33123016357422,74.7936782836914,72.54379272460938,75.60820770263672,76.22901153564453,90.9200210571289
ESP,2019,15.7043494907116,-3.06466407701938,119.744996849351,17.668176284407693,4.509508418384019,0.699519,51.1273134809275,82.87035369873047,77.119873046875,72.43387603759766,81.80585479736328,75.13610076904297,72.99596405029297,76.2127914428711,76.19953918457031,96.35504913330078
ESP,2020,20.1928952350927,-9.90928203157236,146.686190571495,17.673276386303904,4.4326355011440715,-0.322753,50.96418707316478,81.72246551513672,74.39784240722656,67.10933685302734,81.68634033203125,74.28958129882812,70.78472137451172,75.98005676269531,76.10396575927734,96.47996520996094
ESP,2021,18.4130139525397,-6.65121240916442,139.300624699508,17.675056853255118,4.439772080343592,3.093135,50.878943744210325,82.5173110961914,76.1153793334961,70.43085479736328,81.79988861083984,74.95159912109375,71.36268615722656,76.79167938232422,76.70044708251953,96.48499298095703
ESP,2022,16.6336761964111,-4.59403521620467,113.694381816342,17.68224540204672,4.466648442248583,8.390576,51.020695883890596,83.08555603027344,78.6604995727539,75.41986083984375,81.90113830566406,75.6922836303711,72.95665740966797,77.28412628173828,76.8360595703125,94.90386199951172
ESP,2023,16.8145207578601,-3.51519431044287,111.056620597414,17.694029063915565,4.468423492677057,3.532361,51.31422284024322,83.56816101074219,78.48624420166016,73.6806411743164,83.2918472290039,77.13092041015625,73.3078384399414,77.07749938964844,81.0074234008789,95.08728790283203
EST,1980,,,,14.205671824049505,,,,,,,,,,,,
EST,1981,,,,14.212719006814135,,,,,,,,,,,,
EST,1982,,,,14.219917773367888,,,,,,,,,,,,
EST,1983,,,,14.22678873738673,,,,,,,,,,,,
EST,1984,,,,14.233310610219881,,,,,,,,,,,,
EST,1985,,,,14.239981243782829,,,,,,,,,,,,
EST,1986,,,,14.24741634340292,,,,,,,,,,,,
EST,1987,,,,14.25519736649504,,,,,,,,,,,,
EST,1988,,,,14.261413586845814,,,,,,,,,,,,
EST,1989,,,,14.265395022321092,,,,,,,,,,,,
EST,1990,,,,14.266059924227935,,,51.22804954795633,,,,,,,,,
EST,1991,,,,14.261038332375978,,,51.36403825123897,45.22642517089844,53.226749420166016,54.97203063964844,51.48146438598633,56.934749603271484,53.54393005371094,57.82868194580078,59.431640625,25.51778221130371
EST,1992,,,,14.242796516822766,,,51.572983052121,48.467220306396484,57.605430603027344,61.73316955566406,53.477691650390625,57.16636657714844,53.77953338623047,57.66681671142578,60.05271911621094,30.62989616394043
EST,1993,,,,14.217053317042401,3.725470583131641,,51.80910675004953,50.25951385498047,59.716064453125,64.14187622070312,55.2902717590332,58.550472259521484,55.404544830322266,59.76200485229492,60.484867095947266,32.511993408203125
EST,1994,,,,14.195667430691904,3.7090103118503364,,51.93814073129075,54.757537841796875,66.6388931274414,75.70233154296875,57.57545471191406,61.48877716064453,59.0578727722168,61.95869064331055,63.449764251708984,36.144962310791016
EST,1995,9.21849752192337,1.04559533523203,12.9073323824128,14.177813435334286,3.7546468058673104,,52.00369049369876,60.21332931518555,70.5970687866211,82.2186279296875,58.975521087646484,60.999229431152344,61.17581558227539,58.54887771606445,63.27300262451172,49.043670654296875
EST,1996,9.76366654366992,-0.348259205953229,12.1292151573398,14.163059788959016,3.794223759640379,,51.93037098411786,62.768558502197266,74.87541198730469,85.46430969238281,64.28650665283203,62.72172546386719,61.773624420166016,61.947845458984375,64.44374084472656,50.70851516723633
EST,1997,9.28055490244889,2.12108237016529,11.0650891446704,14.151650596556689,3.9010151203616004,,51.69170772735845,66.71570587158203,80.40035247802734,87.80970764160156,72.9909896850586,64.25421905517578,62.607521057128906,63.54457092285156,66.61058044433594,55.4925651550293
EST,1998,9.5501730729576,-0.754542650533121,9.92664551935131,14.1420450065108,3.9308636211199035,8.744751,51.09158548854569,67.48672485351562,81.32803344726562,89.50611114501953,73.14994049072266,65.87559509277344,64.0264892578125,66.20990753173828,67.39038848876953,55.2566032409668
EST,1999,10.6789637588987,-3.30026195829294,10.7517502811651,14.144989829269953,3.9111768075036477,3.296111,49.6332476232401,68.12601470947266,81.33415985107422,87.82159423828125,74.84672546386719,66.71851348876953,64.79224395751953,67.78083038330078,67.58247375488281,56.32535934448242
EST,2000,9.72350177755302,-0.0648350673688207,6.79957769030519,14.149826900887252,3.9578883058747256,4.018489,48.421687860632986,69.49592590332031,81.93305206298828,86.54385375976562,77.32225799560547,68.602294921875,66.03736877441406,70.62757873535156,69.14193725585938,57.952423095703125
EST,2001,9.26939227426165,0.267897301870179,6.79914756511151,14.1434572696427,4.014428950638181,5.74828,48.01634016199409,70.7505111694336,83.45849609375,87.23693084716797,79.6800537109375,69.06684112548828,66.60855865478516,70.76555633544922,69.8263931274414,59.726192474365234
EST,2002,8.98546904451549,0.446031874869171,7.53653285416474,14.137122931678464,4.0794793876203475,3.571913,47.69671926647943,70.44580841064453,81.86134338378906,87.10399627685547,76.61869812011719,69.42806243896484,67.42742919921875,73.05979919433594,67.79695129394531,60.048030853271484
EST,2003,8.97137054801609,1.80943871588238,8.35222280287589,14.13084670719787,4.144920242519574,1.334991,47.36278539230052,71.5857925415039,82.87549591064453,86.6686019897461,79.0823974609375,70.43126678466797,69.42753601074219,73.88172149658203,67.98453521728516,61.45063400268555
EST,2004,9.2702993512089,2.41345383674607,8.34640007498164,14.124868502093916,4.191354932247212,3.048111,47.056334851151966,73.92735290527344,85.5180892944336,88.44772338867188,82.58844757080078,71.79228210449219,71.15960693359375,71.66072845458984,72.55653381347656,64.47167205810547
EST,2005,8.93134032066788,1.16534067923165,8.25265863301445,14.119145946847318,4.266130171445107,4.079714,46.90510089339641,73.9051742553711,85.142333984375,86.92810821533203,83.35655975341797,71.24099731445312,73.94447326660156,66.12344360351562,73.65506744384766,65.3321533203125
EST,2006,8.7206972481567,2.84971965412622,8.19801566562377,14.113249391248916,4.341041866490046,4.437621,47.142067404338626,75.91210174560547,85.39865112304688,86.21273803710938,84.58457946777344,75.79722595214844,75.60575866699219,68.39669036865234,83.38921356201172,66.54043579101562
EST,2007,8.47571122017085,2.6930722964996,7.31604745612214,14.108687505898017,4.4005979772893165,6.601326,47.54738659737653,77.11549377441406,85.53720092773438,85.50961303710938,85.56480407714844,78.08537292480469,77.02532958984375,71.37068939208984,85.86006927490234,67.72386169433594
EST,2008,10.5825156326339,-2.64526887761458,8.5944147694187,14.106006168702605,4.354782870662267,10.36236,47.77479620165868,76.47419738769531,84.40636444091797,85.3292465209961,83.48350524902344,75.15626525878906,78.40816497802734,70.42079162597656,76.63983917236328,69.85997009277344
