iso3,year,sstran,deficit,debt,ln_population,ln_gdppc,inflation_cpi,dependency_ratio,KOFGI,KOFEcGI,KOFSoGI,KOFPoGI,ln_gdppc_lag1,ln_gdppc_lag2,ln_gdppc_lag3,deficit_lag1,deficit_lag2,deficit_lag3
GRC,1993,14.7862,-11.93952797,110.1202716579537,16.16310869076622,4.3756468898098335,14.41127,49.17112771893167,67.9287109375,54.60259246826172,65.3941879272461,83.73200225830078,4.4040071582391755,4.418705405886147,4.402720274214454,-10.93276636,-9.8634605,-14.04010729
GRC,1994,14.79582,-8.262472678,107.9317490533421,16.168115725144922,4.36806615152231,10.87408,49.08905105596901,67.99352264404297,55.70656204223633,64.55805206298828,83.63928985595703,4.3756468898098335,4.4040071582391755,4.418705405886147,-11.93952797,-10.93276636,-9.8634605
GRC,1995,11.1616921319481,-9.86823465825135,99.2243584993658,16.17278769803692,4.367785737742109,8.934514,48.9292463784505,67.69503021240234,55.478973388671875,64.43927764892578,83.09465789794922,4.36806615152231,4.3756468898098335,4.4040071582391755,-8.262472678,-11.93952797,-10.93276636
GRC,1996,11.2910154490081,-8.35054403704995,101.314768621584,16.177194403345528,4.3524975486158075,8.194549,48.75228148853798,68.62042236328125,57.578330993652344,64.15422058105469,84.03099060058594,4.367785737742109,4.36806615152231,4.3756468898098335,-9.86823465825135,-8.262472678,-11.93952797
GRC,1997,11.3262270944695,-6.24768421090498,106.795469507128,16.182127074793783,4.353524724350261,5.536003,48.620833288027455,69.7688980102539,58.96391677856445,64.84663391113281,85.38935852050781,4.3524975486158075,4.367785737742109,4.36806615152231,-8.35054403704995,-9.86823465825135,-8.262472678
GRC,1998,11.7527851910005,-6.48463656469524,105.649776770598,16.18766919382301,4.359922350095631,4.766226,48.57452148317453,71.41082000732422,62.91830825805664,65.07157135009766,86.1063461303711,4.353524724350261,4.3524975486158075,4.367785737742109,-6.24768421090498,-8.35054403704995,-9.86823465825135
GRC,1999,12.1452067020807,-6.02403083905867,107.106428948923,16.191503906939197,4.3568775047703365,2.636638,48.66718655133423,73.02662658691406,66.52748107910156,66.29139709472656,86.11710357666016,4.359922350095631,4.353524724350261,4.3524975486158075,-6.48463656469524,-6.24768421090498,-8.35054403704995
GRC,2000,12.760612969606001,-4.21485709585403,117.174789881405,16.19559432532158,4.359835638243451,3.151177,48.91606034363481,75.20366668701172,70.86701965332031,68.2193603515625,86.37545776367188,4.3568775047703365,4.359922350095631,4.353524724350261,-6.02403083905867,-6.48463656469524,-6.24768421090498
GRC,2001,13.0189678258195,-5.64234492029569,121.102939730206,16.200793169961198,4.3933309494670505,3.373966,49.25752778035805,75.07807159423828,69.21377563476562,69.16246032714844,86.73115539550781,4.359835638243451,4.3568775047703365,4.359922350095631,-4.21485709585403,-6.02403083905867,-6.48463656469524
GRC,2002,12.9595389508623,-6.1968895352679,121.151109832897,16.20445883458268,4.426826347572543,3.629363,49.60123566924605,74.3873519897461,65.40507507324219,70.338623046875,87.33128356933594,4.3933309494670505,4.359835638243451,4.3568775047703365,-5.64234492029569,-4.21485709585403,-6.02403083905867
